Threshold,c1 value,c2 value,c3 value
0.013883,-1,2.0741e-22,1
0.013885,-1,2.0885e-22,1
0.013887,-1,2.103e-22,1
0.013889,-1,2.1175e-22,1
0.013891,-1,2.1322e-22,1
0.013893,-1,2.147e-22,1
0.013895,-1,2.1619e-22,1
0.013897,-1,2.1769e-22,1
0.013899,-1,2.192e-22,1
0.0139,-1,2.2072e-22,1
0.013902,-1,2.2225e-22,1
0.013904,-1,2.2379e-22,1
0.013906,-1,2.2534e-22,1
0.013908,-1,2.269e-22,1
0.01391,-1,2.2847e-22,1
0.013912,-1,2.3006e-22,1
0.013914,-1,2.3165e-22,1
0.013916,-1,2.3326e-22,1
0.013918,-1,2.3488e-22,1
0.01392,-1,2.365e-22,1
0.013922,-1,2.3814e-22,1
0.013924,-1,2.3979e-22,1
0.013926,-1,2.4146e-22,1
0.013927,-1,2.4313e-22,1
0.013929,-1,2.4482e-22,1
0.013931,-1,2.4651e-22,1
0.013933,-1,2.4822e-22,1
0.013935,-1,2.4994e-22,1
0.013937,-1,2.5167e-22,1
0.013939,-1,2.5342e-22,1
0.013941,-1,2.5518e-22,1
0.013943,-1,2.5695e-22,1
0.013945,-1,2.5873e-22,1
0.013947,-1,2.6052e-22,1
0.013949,-1,2.6233e-22,1
0.013951,-1,2.6414e-22,1
0.013953,-1,2.6598e-22,1
0.013955,-1,2.6782e-22,1
0.013957,-1,2.6968e-22,1
0.013958,-1,2.7155e-22,1
0.01396,-1,2.7343e-22,1
0.013962,-1,2.7532e-22,1
0.013964,-1,2.7723e-22,1
0.013966,-1,2.7915e-22,1
0.013968,-1,2.8109e-22,1
0.01397,-1,2.8304e-22,1
0.013972,-1,2.85e-22,1
0.013974,-1,2.8698e-22,1
0.013976,-1,2.8897e-22,1
0.013978,-1,2.9097e-22,1
0.01398,-1,2.9299e-22,1
0.013982,-1,2.9502e-22,1
0.013984,-1,2.9706e-22,1
0.013986,-1,2.9912e-22,1
0.013988,-1,3.012e-22,1
0.01399,-1,3.0328e-22,1
0.013992,-1,3.0539e-22,1
0.013993,-1,3.075e-22,1
0.013995,-1,3.0963e-22,1
0.013997,-1,3.1178e-22,1
0.013999,-1,3.1394e-22,1
0.014001,-1,3.1612e-22,1
0.014003,-1,3.1831e-22,1
0.014005,-1,3.2052e-22,1
0.014007,-1,3.2274e-22,1
0.014009,-1,3.2498e-22,1
0.014011,-1,3.2723e-22,1
0.014013,-1,3.295e-22,1
0.014015,-1,3.3178e-22,1
0.014017,-1,3.3408e-22,1
0.014019,-1,3.364e-22,1
0.014021,-1,3.3873e-22,1
0.014023,-1,3.4108e-22,1
0.014025,-1,3.4344e-22,1
0.014027,-1,3.4582e-22,1
0.014029,-1,3.4822e-22,1
0.014031,-1,3.5063e-22,1
0.014033,-1,3.5307e-22,1
0.014035,-1,3.5551e-22,1
0.014037,-1,3.5798e-22,1
0.014039,-1,3.6046e-22,1
0.01404,-1,3.6296e-22,1
0.014042,-1,3.6547e-22,1
0.014044,-1,3.6801e-22,1
0.014046,-1,3.7056e-22,1
0.014048,-1,3.7313e-22,1
0.01405,-1,3.7571e-22,1
0.014052,-1,3.7832e-22,1
0.014054,-1,3.8094e-22,1
0.014056,-1,3.8358e-22,1
0.014058,-1,3.8624e-22,1
0.01406,-1,3.8892e-22,1
0.014062,-1,3.9161e-22,1
0.014064,-1,3.9433e-22,1
0.014066,-1,3.9706e-22,1
0.014068,-1,3.9982e-22,1
0.01407,-1,4.0259e-22,1
0.014072,-1,4.0538e-22,1
0.014074,-1,4.0819e-22,1
0.014076,-1,4.1102e-22,1
0.014078,-1,4.1387e-22,1
0.01408,-1,4.1674e-22,1
0.014082,-1,4.1963e-22,1
0.014084,-1,4.2253e-22,1
0.014086,-1,4.2546e-22,1
0.014088,-1,4.2841e-22,1
0.01409,-1,4.3138e-22,1
0.014092,-1,4.3437e-22,1
0.014094,-1,4.3739e-22,1
0.014096,-1,4.4042e-22,1
0.014098,-1,4.4347e-22,1
0.0141,-1,4.4654e-22,1
0.014102,-1,4.4964e-22,1
0.014104,-1,4.5276e-22,1
0.014106,-1,4.559e-22,1
0.014108,-1,4.5906e-22,1
0.01411,-1,4.6224e-22,1
0.014112,-1,4.6544e-22,1
0.014114,-1,4.6867e-22,1
0.014116,-1,4.7192e-22,1
0.014118,-1,4.7519e-22,1
0.01412,-1,4.7848e-22,1
0.014122,-1,4.818e-22,1
0.014123,-1,4.8514e-22,1
0.014125,-1,4.885e-22,1
0.014127,-1,4.9189e-22,1
0.014129,-1,4.953e-22,1
0.014131,-1,4.9873e-22,1
0.014133,-1,5.0219e-22,1
0.014135,-1,5.0567e-22,1
0.014137,-1,5.0918e-22,1
0.014139,-1,5.1271e-22,1
0.014141,-1,5.1626e-22,1
0.014143,-1,5.1984e-22,1
0.014145,-1,5.2345e-22,1
0.014147,-1,5.2707e-22,1
0.014149,-1,5.3073e-22,1
0.014151,-1,5.3441e-22,1
0.014153,-1,5.3811e-22,1
0.014155,-1,5.4184e-22,1
0.014157,-1,5.456e-22,1
0.014159,-1,5.4938e-22,1
0.014161,-1,5.5319e-22,1
0.014163,-1,5.5702e-22,1
0.014165,-1,5.6089e-22,1
0.014167,-1,5.6477e-22,1
0.014169,-1,5.6869e-22,1
0.014171,-1,5.7263e-22,1
0.014173,-1,5.766e-22,1
0.014175,-1,5.806e-22,1
0.014177,-1,5.8462e-22,1
0.014179,-1,5.8868e-22,1
0.014181,-1,5.9276e-22,1
0.014183,-1,5.9687e-22,1
0.014185,-1,6.01e-22,1
0.014187,-1,6.0517e-22,1
0.014189,-1,6.0937e-22,1
0.014191,-1,6.1359e-22,1
0.014193,-1,6.1784e-22,1
0.014195,-1,6.2213e-22,1
0.014197,-1,6.2644e-22,1
0.014199,-1,6.3078e-22,1
0.014201,-1,6.3516e-22,1
0.014203,-1,6.3956e-22,1
0.014205,-1,6.4399e-22,1
0.014207,-1,6.4846e-22,1
0.01421,-1,6.5295e-22,1
0.014212,-1,6.5748e-22,1
0.014214,-1,6.6204e-22,1
0.014216,-1,6.6663e-22,1
0.014218,-1,6.7125e-22,1
0.01422,-1,6.759e-22,1
0.014222,-1,6.8059e-22,1
0.014224,-1,6.853e-22,1
0.014226,-1,6.9006e-22,1
0.014228,-1,6.9484e-22,1
0.01423,-1,6.9966e-22,1
0.014232,-1,7.0451e-22,1
0.014234,-1,7.0939e-22,1
0.014236,-1,7.1431e-22,1
0.014238,-1,7.1926e-22,1
0.01424,-1,7.2425e-22,1
0.014242,-1,7.2927e-22,1
0.014244,-1,7.3432e-22,1
0.014246,-1,7.3941e-22,1
0.014248,-1,7.4454e-22,1
0.01425,-1,7.497e-22,1
0.014252,-1,7.549e-22,1
0.014254,-1,7.6013e-22,1
0.014256,-1,7.654e-22,1
0.014258,-1,7.7071e-22,1
0.01426,-1,7.7605e-22,1
0.014262,-1,7.8143e-22,1
0.014264,-1,7.8685e-22,1
0.014266,-1,7.923e-22,1
0.014268,-1,7.9779e-22,1
0.01427,-1,8.0332e-22,1
0.014272,-1,8.0889e-22,1
0.014274,-1,8.145e-22,1
0.014276,-1,8.2015e-22,1
0.014278,-1,8.2583e-22,1
0.01428,-1,8.3156e-22,1
0.014282,-1,8.3732e-22,1
0.014284,-1,8.4313e-22,1
0.014286,-1,8.4897e-22,1
0.014288,-1,8.5486e-22,1
0.01429,-1,8.6078e-22,1
0.014292,-1,8.6675e-22,1
0.014295,-1,8.7276e-22,1
0.014297,-1,8.7881e-22,1
0.014299,-1,8.849e-22,1
0.014301,-1,8.9104e-22,1
0.014303,-1,8.9721e-22,1
0.014305,-1,9.0343e-22,1
0.014307,-1,9.097e-22,1
0.014309,-1,9.16e-22,1
0.014311,-1,9.2235e-22,1
0.014313,-1,9.2875e-22,1
0.014315,-1,9.3518e-22,1
0.014317,-1,9.4167e-22,1
0.014319,-1,9.4819e-22,1
0.014321,-1,9.5477e-22,1
0.014323,-1,9.6139e-22,1
0.014325,-1,9.6805e-22,1
0.014327,-1,9.7476e-22,1
0.014329,-1,9.8152e-22,1
0.014331,-1,9.8832e-22,1
0.014333,-1,9.9518e-22,1
0.014335,-1,1.0021e-21,1
0.014337,-1,1.009e-21,1
0.014339,-1,1.016e-21,1
0.014342,-1,1.0231e-21,1
0.014344,-1,1.0302e-21,1
0.014346,-1,1.0373e-21,1
0.014348,-1,1.0445e-21,1
0.01435,-1,1.0517e-21,1
0.014352,-1,1.059e-21,1
0.014354,-1,1.0664e-21,1
0.014356,-1,1.0737e-21,1
0.014358,-1,1.0812e-21,1
0.01436,-1,1.0887e-21,1
0.014362,-1,1.0962e-21,1
0.014364,-1,1.1038e-21,1
0.014366,-1,1.1115e-21,1
0.014368,-1,1.1192e-21,1
0.01437,-1,1.127e-21,1
0.014372,-1,1.1348e-21,1
0.014374,-1,1.1426e-21,1
0.014376,-1,1.1506e-21,1
0.014379,-1,1.1585e-21,1
0.014381,-1,1.1666e-21,1
0.014383,-1,1.1746e-21,1
0.014385,-1,1.1828e-21,1
0.014387,-1,1.191e-21,1
0.014389,-1,1.1992e-21,1
0.014391,-1,1.2076e-21,1
0.014393,-1,1.2159e-21,1
0.014395,-1,1.2244e-21,1
0.014397,-1,1.2328e-21,1
0.014399,-1,1.2414e-21,1
0.014401,-1,1.25e-21,1
0.014403,-1,1.2587e-21,1
0.014405,-1,1.2674e-21,1
0.014407,-1,1.2762e-21,1
0.014409,-1,1.285e-21,1
0.014412,-1,1.2939e-21,1
0.014414,-1,1.3029e-21,1
0.014416,-1,1.3119e-21,1
0.014418,-1,1.321e-21,1
0.01442,-1,1.3302e-21,1
0.014422,-1,1.3394e-21,1
0.014424,-1,1.3487e-21,1
0.014426,-1,1.358e-21,1
0.014428,-1,1.3675e-21,1
0.01443,-1,1.3769e-21,1
0.014432,-1,1.3865e-21,1
0.014434,-1,1.3961e-21,1
0.014436,-1,1.4058e-21,1
0.014439,-1,1.4155e-21,1
0.014441,-1,1.4253e-21,1
0.014443,-1,1.4352e-21,1
0.014445,-1,1.4452e-21,1
0.014447,-1,1.4552e-21,1
0.014449,-1,1.4653e-21,1
0.014451,-1,1.4754e-21,1
0.014453,-1,1.4857e-21,1
0.014455,-1,1.496e-21,1
0.014457,-1,1.5063e-21,1
0.014459,-1,1.5168e-21,1
0.014461,-1,1.5273e-21,1
0.014463,-1,1.5379e-21,1
0.014466,-1,1.5485e-21,1
0.014468,-1,1.5593e-21,1
0.01447,-1,1.5701e-21,1
0.014472,-1,1.581e-21,1
0.014474,-1,1.5919e-21,1
0.014476,-1,1.603e-21,1
0.014478,-1,1.6141e-21,1
0.01448,-1,1.6253e-21,1
0.014482,-1,1.6365e-21,1
0.014484,-1,1.6479e-21,1
0.014486,-1,1.6593e-21,1
0.014489,-1,1.6708e-21,1
0.014491,-1,1.6824e-21,1
0.014493,-1,1.694e-21,1
0.014495,-1,1.7058e-21,1
0.014497,-1,1.7176e-21,1
0.014499,-1,1.7295e-21,1
0.014501,-1,1.7415e-21,1
0.014503,-1,1.7536e-21,1
0.014505,-1,1.7657e-21,1
0.014507,-1,1.778e-21,1
0.01451,-1,1.7903e-21,1
0.014512,-1,1.8027e-21,1
0.014514,-1,1.8152e-21,1
0.014516,-1,1.8278e-21,1
0.014518,-1,1.8405e-21,1
0.01452,-1,1.8532e-21,1
0.014522,-1,1.8661e-21,1
0.014524,-1,1.879e-21,1
0.014526,-1,1.892e-21,1
0.014528,-1,1.9051e-21,1
0.014531,-1,1.9184e-21,1
0.014533,-1,1.9317e-21,1
0.014535,-1,1.945e-21,1
0.014537,-1,1.9585e-21,1
0.014539,-1,1.9721e-21,1
0.014541,-1,1.9858e-21,1
0.014543,-1,1.9995e-21,1
0.014545,-1,2.0134e-21,1
0.014547,-1,2.0274e-21,1
0.014549,-1,2.0414e-21,1
0.014552,-1,2.0556e-21,1
0.014554,-1,2.0698e-21,1
0.014556,-1,2.0842e-21,1
0.014558,-1,2.0986e-21,1
0.01456,-1,2.1132e-21,1
0.014562,-1,2.1278e-21,1
0.014564,-1,2.1426e-21,1
0.014566,-1,2.1574e-21,1
0.014569,-1,2.1724e-21,1
0.014571,-1,2.1874e-21,1
0.014573,-1,2.2026e-21,1
0.014575,-1,2.2179e-21,1
0.014577,-1,2.2332e-21,1
0.014579,-1,2.2487e-21,1
0.014581,-1,2.2643e-21,1
0.014583,-1,2.28e-21,1
0.014585,-1,2.2958e-21,1
0.014588,-1,2.3117e-21,1
0.01459,-1,2.3278e-21,1
0.014592,-1,2.3439e-21,1
0.014594,-1,2.3601e-21,1
0.014596,-1,2.3765e-21,1
0.014598,-1,2.393e-21,1
0.0146,-1,2.4096e-21,1
0.014602,-1,2.4263e-21,1
0.014605,-1,2.4431e-21,1
0.014607,-1,2.46e-21,1
0.014609,-1,2.4771e-21,1
0.014611,-1,2.4942e-21,1
0.014613,-1,2.5115e-21,1
0.014615,-1,2.529e-21,1
0.014617,-1,2.5465e-21,1
0.014619,-1,2.5641e-21,1
0.014622,-1,2.5819e-21,1
0.014624,-1,2.5998e-21,1
0.014626,-1,2.6178e-21,1
0.014628,-1,2.636e-21,1
0.01463,-1,2.6543e-21,1
0.014632,-1,2.6727e-21,1
0.014634,-1,2.6912e-21,1
0.014637,-1,2.7098e-21,1
0.014639,-1,2.7286e-21,1
0.014641,-1,2.7475e-21,1
0.014643,-1,2.7666e-21,1
0.014645,-1,2.7858e-21,1
0.014647,-1,2.8051e-21,1
0.014649,-1,2.8245e-21,1
0.014651,-1,2.8441e-21,1
0.014654,-1,2.8638e-21,1
0.014656,-1,2.8837e-21,1
0.014658,-1,2.9037e-21,1
0.01466,-1,2.9238e-21,1
0.014662,-1,2.9441e-21,1
0.014664,-1,2.9645e-21,1
0.014666,-1,2.985e-21,1
0.014669,-1,3.0057e-21,1
0.014671,-1,3.0266e-21,1
0.014673,-1,3.0475e-21,1
0.014675,-1,3.0687e-21,1
0.014677,-1,3.0899e-21,1
0.014679,-1,3.1114e-21,1
0.014681,-1,3.1329e-21,1
0.014684,-1,3.1546e-21,1
0.014686,-1,3.1765e-21,1
0.014688,-1,3.1985e-21,1
0.01469,-1,3.2207e-21,1
0.014692,-1,3.243e-21,1
0.014694,-1,3.2655e-21,1
0.014697,-1,3.2882e-21,1
0.014699,-1,3.3109e-21,1
0.014701,-1,3.3339e-21,1
0.014703,-1,3.357e-21,1
0.014705,-1,3.3803e-21,1
0.014707,-1,3.4037e-21,1
0.014709,-1,3.4273e-21,1
0.014712,-1,3.4511e-21,1
0.014714,-1,3.475e-21,1
0.014716,-1,3.4991e-21,1
0.014718,-1,3.5233e-21,1
0.01472,-1,3.5478e-21,1
0.014722,-1,3.5724e-21,1
0.014725,-1,3.5971e-21,1
0.014727,-1,3.6221e-21,1
0.014729,-1,3.6472e-21,1
0.014731,-1,3.6725e-21,1
0.014733,-1,3.6979e-21,1
0.014735,-1,3.7235e-21,1
0.014738,-1,3.7494e-21,1
0.01474,-1,3.7754e-21,1
0.014742,-1,3.8015e-21,1
0.014744,-1,3.8279e-21,1
0.014746,-1,3.8544e-21,1
0.014748,-1,3.8811e-21,1
0.014751,-1,3.908e-21,1
0.014753,-1,3.9351e-21,1
0.014755,-1,3.9624e-21,1
0.014757,-1,3.9899e-21,1
0.014759,-1,4.0175e-21,1
0.014761,-1,4.0454e-21,1
0.014764,-1,4.0734e-21,1
0.014766,-1,4.1017e-21,1
0.014768,-1,4.1301e-21,1
0.01477,-1,4.1587e-21,1
0.014772,-1,4.1876e-21,1
0.014774,-1,4.2166e-21,1
0.014777,-1,4.2458e-21,1
0.014779,-1,4.2753e-21,1
0.014781,-1,4.3049e-21,1
0.014783,-1,4.3347e-21,1
0.014785,-1,4.3648e-21,1
0.014788,-1,4.3951e-21,1
0.01479,-1,4.4255e-21,1
0.014792,-1,4.4562e-21,1
0.014794,-1,4.4871e-21,1
0.014796,-1,4.5182e-21,1
0.014798,-1,4.5495e-21,1
0.014801,-1,4.5811e-21,1
0.014803,-1,4.6128e-21,1
0.014805,-1,4.6448e-21,1
0.014807,-1,4.677e-21,1
0.014809,-1,4.7094e-21,1
0.014812,-1,4.7421e-21,1
0.014814,-1,4.7749e-21,1
0.014816,-1,4.808e-21,1
0.014818,-1,4.8414e-21,1
0.01482,-1,4.8749e-21,1
0.014822,-1,4.9087e-21,1
0.014825,-1,4.9428e-21,1
0.014827,-1,4.977e-21,1
0.014829,-1,5.0115e-21,1
0.014831,-1,5.0463e-21,1
0.014833,-1,5.0813e-21,1
0.014836,-1,5.1165e-21,1
0.014838,-1,5.1519e-21,1
0.01484,-1,5.1877e-21,1
0.014842,-1,5.2236e-21,1
0.014844,-1,5.2598e-21,1
0.014847,-1,5.2963e-21,1
0.014849,-1,5.333e-21,1
0.014851,-1,5.37e-21,1
0.014853,-1,5.4072e-21,1
0.014855,-1,5.4447e-21,1
0.014858,-1,5.4824e-21,1
0.01486,-1,5.5204e-21,1
0.014862,-1,5.5587e-21,1
0.014864,-1,5.5973e-21,1
0.014866,-1,5.6361e-21,1
0.014869,-1,5.6751e-21,1
0.014871,-1,5.7145e-21,1
0.014873,-1,5.7541e-21,1
0.014875,-1,5.794e-21,1
0.014877,-1,5.8341e-21,1
0.01488,-1,5.8746e-21,1
0.014882,-1,5.9153e-21,1
0.014884,-1,5.9563e-21,1
0.014886,-1,5.9976e-21,1
0.014888,-1,6.0392e-21,1
0.014891,-1,6.081e-21,1
0.014893,-1,6.1232e-21,1
0.014895,-1,6.1657e-21,1
0.014897,-1,6.2084e-21,1
0.0149,-1,6.2514e-21,1
0.014902,-1,6.2948e-21,1
0.014904,-1,6.3384e-21,1
0.014906,-1,6.3823e-21,1
0.014908,-1,6.4266e-21,1
0.014911,-1,6.4711e-21,1
0.014913,-1,6.516e-21,1
0.014915,-1,6.5612e-21,1
0.014917,-1,6.6067e-21,1
0.014919,-1,6.6525e-21,1
0.014922,-1,6.6986e-21,1
0.014924,-1,6.745e-21,1
0.014926,-1,6.7918e-21,1
0.014928,-1,6.8389e-21,1
0.014931,-1,6.8863e-21,1
0.014933,-1,6.934e-21,1
0.014935,-1,6.9821e-21,1
0.014937,-1,7.0305e-21,1
0.014939,-1,7.0792e-21,1
0.014942,-1,7.1283e-21,1
0.014944,-1,7.1777e-21,1
0.014946,-1,7.2275e-21,1
0.014948,-1,7.2776e-21,1
0.014951,-1,7.328e-21,1
0.014953,-1,7.3788e-21,1
0.014955,-1,7.43e-21,1
0.014957,-1,7.4815e-21,1
0.014959,-1,7.5333e-21,1
0.014962,-1,7.5856e-21,1
0.014964,-1,7.6382e-21,1
0.014966,-1,7.6911e-21,1
0.014968,-1,7.7444e-21,1
0.014971,-1,7.7981e-21,1
0.014973,-1,7.8522e-21,1
0.014975,-1,7.9066e-21,1
0.014977,-1,7.9614e-21,1
0.01498,-1,8.0166e-21,1
0.014982,-1,8.0722e-21,1
0.014984,-1,8.1281e-21,1
0.014986,-1,8.1845e-21,1
0.014989,-1,8.2412e-21,1
0.014991,-1,8.2984e-21,1
0.014993,-1,8.3559e-21,1
0.014995,-1,8.4138e-21,1
0.014998,-1,8.4721e-21,1
0.015,-1,8.5309e-21,1
0.015002,-1,8.59e-21,1
0.015004,-1,8.6496e-21,1
0.015006,-1,8.7095e-21,1
0.015009,-1,8.7699e-21,1
0.015011,-1,8.8307e-21,1
0.015013,-1,8.8919e-21,1
0.015015,-1,8.9535e-21,1
0.015018,-1,9.0156e-21,1
0.01502,-1,9.0781e-21,1
0.015022,-1,9.141e-21,1
0.015024,-1,9.2044e-21,1
0.015027,-1,9.2682e-21,1
0.015029,-1,9.3325e-21,1
0.015031,-1,9.3972e-21,1
0.015033,-1,9.4623e-21,1
0.015036,-1,9.5279e-21,1
0.015038,-1,9.594e-21,1
0.01504,-1,9.6605e-21,1
0.015042,-1,9.7274e-21,1
0.015045,-1,9.7949e-21,1
0.015047,-1,9.8628e-21,1
0.015049,-1,9.9312e-21,1
0.015051,-1,1e-20,1
0.015054,-1,1.0069e-20,1
0.015056,-1,1.0139e-20,1
0.015058,-1,1.0209e-20,1
0.015061,-1,1.028e-20,1
0.015063,-1,1.0351e-20,1
0.015065,-1,1.0423e-20,1
0.015067,-1,1.0495e-20,1
0.01507,-1,1.0568e-20,1
0.015072,-1,1.0641e-20,1
0.015074,-1,1.0715e-20,1
0.015076,-1,1.079e-20,1
0.015079,-1,1.0864e-20,1
0.015081,-1,1.094e-20,1
0.015083,-1,1.1015e-20,1
0.015085,-1,1.1092e-20,1
0.015088,-1,1.1169e-20,1
0.01509,-1,1.1246e-20,1
0.015092,-1,1.1324e-20,1
0.015095,-1,1.1403e-20,1
0.015097,-1,1.1482e-20,1
0.015099,-1,1.1561e-20,1
0.015101,-1,1.1641e-20,1
0.015104,-1,1.1722e-20,1
0.015106,-1,1.1803e-20,1
0.015108,-1,1.1885e-20,1
0.01511,-1,1.1968e-20,1
0.015113,-1,1.2051e-20,1
0.015115,-1,1.2134e-20,1
0.015117,-1,1.2218e-20,1
0.01512,-1,1.2303e-20,1
0.015122,-1,1.2388e-20,1
0.015124,-1,1.2474e-20,1
0.015126,-1,1.2561e-20,1
0.015129,-1,1.2648e-20,1
0.015131,-1,1.2735e-20,1
0.015133,-1,1.2824e-20,1
0.015136,-1,1.2913e-20,1
0.015138,-1,1.3002e-20,1
0.01514,-1,1.3092e-20,1
0.015142,-1,1.3183e-20,1
0.015145,-1,1.3274e-20,1
0.015147,-1,1.3366e-20,1
0.015149,-1,1.3459e-20,1
0.015152,-1,1.3552e-20,1
0.015154,-1,1.3646e-20,1
0.015156,-1,1.3741e-20,1
0.015158,-1,1.3836e-20,1
0.015161,-1,1.3932e-20,1
0.015163,-1,1.4029e-20,1
0.015165,-1,1.4126e-20,1
0.015168,-1,1.4224e-20,1
0.01517,-1,1.4322e-20,1
0.015172,-1,1.4422e-20,1
0.015174,-1,1.4522e-20,1
0.015177,-1,1.4622e-20,1
0.015179,-1,1.4724e-20,1
0.015181,-1,1.4826e-20,1
0.015184,-1,1.4929e-20,1
0.015186,-1,1.5032e-20,1
0.015188,-1,1.5136e-20,1
0.015191,-1,1.5241e-20,1
0.015193,-1,1.5347e-20,1
0.015195,-1,1.5453e-20,1
0.015197,-1,1.556e-20,1
0.0152,-1,1.5668e-20,1
0.015202,-1,1.5777e-20,1
0.015204,-1,1.5886e-20,1
0.015207,-1,1.5996e-20,1
0.015209,-1,1.6107e-20,1
0.015211,-1,1.6219e-20,1
0.015214,-1,1.6331e-20,1
0.015216,-1,1.6445e-20,1
0.015218,-1,1.6559e-20,1
0.01522,-1,1.6673e-20,1
0.015223,-1,1.6789e-20,1
0.015225,-1,1.6905e-20,1
0.015227,-1,1.7022e-20,1
0.01523,-1,1.714e-20,1
0.015232,-1,1.7259e-20,1
0.015234,-1,1.7379e-20,1
0.015237,-1,1.7499e-20,1
0.015239,-1,1.7621e-20,1
0.015241,-1,1.7743e-20,1
0.015244,-1,1.7866e-20,1
0.015246,-1,1.799e-20,1
0.015248,-1,1.8114e-20,1
0.015251,-1,1.824e-20,1
0.015253,-1,1.8366e-20,1
0.015255,-1,1.8494e-20,1
0.015257,-1,1.8622e-20,1
0.01526,-1,1.8751e-20,1
0.015262,-1,1.8881e-20,1
0.015264,-1,1.9012e-20,1
0.015267,-1,1.9144e-20,1
0.015269,-1,1.9277e-20,1
0.015271,-1,1.941e-20,1
0.015274,-1,1.9545e-20,1
0.015276,-1,1.968e-20,1
0.015278,-1,1.9817e-20,1
0.015281,-1,1.9954e-20,1
0.015283,-1,2.0092e-20,1
0.015285,-1,2.0232e-20,1
0.015288,-1,2.0372e-20,1
0.01529,-1,2.0513e-20,1
0.015292,-1,2.0655e-20,1
0.015295,-1,2.0798e-20,1
0.015297,-1,2.0943e-20,1
0.015299,-1,2.1088e-20,1
0.015302,-1,2.1234e-20,1
0.015304,-1,2.1381e-20,1
0.015306,-1,2.1529e-20,1
0.015309,-1,2.1679e-20,1
0.015311,-1,2.1829e-20,1
0.015313,-1,2.198e-20,1
0.015316,-1,2.2133e-20,1
0.015318,-1,2.2286e-20,1
0.01532,-1,2.2441e-20,1
0.015323,-1,2.2596e-20,1
0.015325,-1,2.2753e-20,1
0.015327,-1,2.2911e-20,1
0.01533,-1,2.3069e-20,1
0.015332,-1,2.3229e-20,1
0.015334,-1,2.339e-20,1
0.015337,-1,2.3553e-20,1
0.015339,-1,2.3716e-20,1
0.015341,-1,2.388e-20,1
0.015344,-1,2.4046e-20,1
0.015346,-1,2.4212e-20,1
0.015349,-1,2.438e-20,1
0.015351,-1,2.4549e-20,1
0.015353,-1,2.4719e-20,1
0.015356,-1,2.4891e-20,1
0.015358,-1,2.5063e-20,1
0.01536,-1,2.5237e-20,1
0.015363,-1,2.5412e-20,1
0.015365,-1,2.5588e-20,1
0.015367,-1,2.5766e-20,1
0.01537,-1,2.5944e-20,1
0.015372,-1,2.6124e-20,1
0.015374,-1,2.6305e-20,1
0.015377,-1,2.6488e-20,1
0.015379,-1,2.6671e-20,1
0.015381,-1,2.6856e-20,1
0.015384,-1,2.7042e-20,1
0.015386,-1,2.723e-20,1
0.015389,-1,2.7419e-20,1
0.015391,-1,2.7609e-20,1
0.015393,-1,2.78e-20,1
0.015396,-1,2.7993e-20,1
0.015398,-1,2.8187e-20,1
0.0154,-1,2.8382e-20,1
0.015403,-1,2.8579e-20,1
0.015405,-1,2.8777e-20,1
0.015407,-1,2.8977e-20,1
0.01541,-1,2.9177e-20,1
0.015412,-1,2.938e-20,1
0.015415,-1,2.9583e-20,1
0.015417,-1,2.9788e-20,1
0.015419,-1,2.9995e-20,1
0.015422,-1,3.0203e-20,1
0.015424,-1,3.0412e-20,1
0.015426,-1,3.0623e-20,1
0.015429,-1,3.0835e-20,1
0.015431,-1,3.1049e-20,1
0.015434,-1,3.1264e-20,1
0.015436,-1,3.1481e-20,1
0.015438,-1,3.1699e-20,1
0.015441,-1,3.1919e-20,1
0.015443,-1,3.214e-20,1
0.015445,-1,3.2363e-20,1
0.015448,-1,3.2588e-20,1
0.01545,-1,3.2813e-20,1
0.015453,-1,3.3041e-20,1
0.015455,-1,3.327e-20,1
0.015457,-1,3.3501e-20,1
0.01546,-1,3.3733e-20,1
0.015462,-1,3.3967e-20,1
0.015464,-1,3.4202e-20,1
0.015467,-1,3.4439e-20,1
0.015469,-1,3.4678e-20,1
0.015472,-1,3.4918e-20,1
0.015474,-1,3.516e-20,1
0.015476,-1,3.5404e-20,1
0.015479,-1,3.565e-20,1
0.015481,-1,3.5897e-20,1
0.015484,-1,3.6146e-20,1
0.015486,-1,3.6396e-20,1
0.015488,-1,3.6649e-20,1
0.015491,-1,3.6903e-20,1
0.015493,-1,3.7158e-20,1
0.015495,-1,3.7416e-20,1
0.015498,-1,3.7675e-20,1
0.0155,-1,3.7937e-20,1
0.015503,-1,3.82e-20,1
0.015505,-1,3.8464e-20,1
0.015507,-1,3.8731e-20,1
0.01551,-1,3.9e-20,1
0.015512,-1,3.927e-20,1
0.015515,-1,3.9542e-20,1
0.015517,-1,3.9816e-20,1
0.015519,-1,4.0092e-20,1
0.015522,-1,4.037e-20,1
0.015524,-1,4.065e-20,1
0.015527,-1,4.0932e-20,1
0.015529,-1,4.1216e-20,1
0.015531,-1,4.1501e-20,1
0.015534,-1,4.1789e-20,1
0.015536,-1,4.2079e-20,1
0.015539,-1,4.237e-20,1
0.015541,-1,4.2664e-20,1
0.015544,-1,4.296e-20,1
0.015546,-1,4.3258e-20,1
0.015548,-1,4.3558e-20,1
0.015551,-1,4.386e-20,1
0.015553,-1,4.4164e-20,1
0.015556,-1,4.447e-20,1
0.015558,-1,4.4778e-20,1
0.01556,-1,4.5088e-20,1
0.015563,-1,4.5401e-20,1
0.015565,-1,4.5716e-20,1
